timestamp,frame_id,EAR,MAR,blink_state,blink_count,blink_dur_avg,yawn_count,ear_confidence,landmarks_detected,drowsiness_score,system_state,PERCLOS,yawn_rate,nod_count,head_pitch,head_yaw,head_roll,gaze_h,gaze_v,distraction_flag,gaze_distraction,hand_detected,hand_count,object_in_hand,face_rejected,alert_fired,schedule_level
83.497,1233,0.2393,0.2633,closed,43,0.1375,0,1.0,True,40.06659746170044,WARNING,0.4089,0.0,1,25.89,-6.06,0.46,0.552,0.516,False,False,False,0,False,False,False,ELEVATED
83.54,1234,0.2329,0.2621,closed,43,0.1375,0,1.0,True,39.84594702720642,WARNING,0.4099,0.0,1,26.72,-6.58,0.5,0.528,0.512,False,False,False,0,False,False,False,ELEVATED
83.602,1235,0.2239,0.2792,closed,43,0.1375,0,1.0,True,39.53914284706116,WARNING,0.4109,0.0,1,26.02,-6.88,0.74,0.542,0.514,False,False,False,0,False,False,False,ELEVATED
83.69,1236,0.2502,0.296,closed,43,0.1375,0,1.0,True,39.10066485404968,WARNING,0.4123,0.0,1,24.56,-7.57,0.94,0.553,0.46,False,False,False,0,False,False,False,ELEVATED
83.751,1237,0.2419,0.3006,closed,43,0.1375,0,1.0,True,38.78544569015503,WARNING,0.4133,0.0,1,24.88,-7.89,1.29,0.567,0.463,False,False,False,0,False,False,False,ELEVATED
83.796,1238,0.2213,0.2677,closed,43,0.1375,0,1.0,True,38.58701467514038,WARNING,0.4141,0.0,1,25.7,-7.11,1.11,0.556,0.42,False,False,False,0,False,False,False,ELEVATED
83.9,1239,0.2054,0.1994,closed,43,0.1375,0,1.0,True,38.06330442428589,WARNING,0.4155,0.0,1,27.34,-5.61,0.86,0.539,0.424,False,False,False,0,False,False,False,ELEVATED
83.95,1240,0.2198,0.2283,closed,43,0.1375,0,1.0,True,37.828484773635864,WARNING,0.4166,0.0,1,28.14,-4.69,0.72,0.561,0.458,False,False,False,0,False,False,False,ELEVATED
84.018,1241,0.2228,0.2395,closed,43,0.1375,0,1.0,True,37.468719482421875,WARNING,0.4179,0.0,1,27.3,-3.84,0.28,0.577,0.43,False,False,False,0,False,False,False,ELEVATED
84.089,1242,0.2008,0.252,closed,43,0.1375,0,1.0,True,37.10079550743103,WARNING,0.419,0.0,1,27.72,-3.75,0.49,0.608,0.488,False,False,False,0,False,False,False,ELEVATED
84.149,1243,0.1882,0.2453,closed,43,0.1375,0,1.0,True,36.800010204315186,WARNING,0.42,0.0,1,27.65,-3.76,0.63,0.603,0.516,False,False,False,0,False,False,False,ELEVATED
84.191,1244,0.2394,0.2639,closed,43,0.1375,0,1.0,True,36.590752601623535,WARNING,0.4204,0.0,1,24.86,-5.28,0.68,0.586,0.519,False,False,False,0,False,False,False,ELEVATED
84.296,1245,0.2131,0.2882,closed,43,0.1375,0,1.0,True,36.06521487236023,WARNING,0.4204,0.0,1,25.3,-6.46,1.06,0.592,0.467,False,False,False,0,False,False,False,ELEVATED
84.333,1246,0.2422,0.3408,closed,43,0.1375,0,1.0,True,35.867629051208496,WARNING,0.4199,0.0,1,24.79,-6.86,1.08,0.583,0.446,False,False,False,0,False,False,False,ELEVATED
84.388,1247,0.2436,0.3067,closed,43,0.1375,0,1.0,True,35.60336351394653,WARNING,0.4204,0.0,1,24.63,-7.11,1.13,0.599,0.413,False,False,False,0,False,False,False,ELEVATED
84.43,1248,0.2308,0.2626,closed,43,0.1375,0,1.0,True,35.39607048034668,WARNING,0.4212,0.0,1,25.44,-7.35,0.91,0.621,0.449,False,False,False,0,False,False,False,ELEVATED
84.495,1249,0.2013,0.3108,closed,43,0.1375,0,1.0,True,35.07467985153198,WARNING,0.4222,0.0,1,26.07,-7.42,1.38,0.65,0.446,False,False,False,0,False,False,False,ELEVATED
84.541,1250,0.2002,0.3143,closed,43,0.1375,0,1.0,True,34.86833691596985,WARNING,0.4232,0.0,1,26.55,-7.11,1.58,0.662,0.472,False,False,False,0,False,False,False,ELEVATED
84.608,1251,0.2607,0.2212,closed,43,0.1375,0,1.0,True,34.50311303138733,WARNING,0.4242,0.0,1,26.71,-7.82,1.28,0.635,0.441,False,False,False,0,False,False,False,ELEVATED
84.651,1252,0.2628,0.2149,closed,43,0.1375,0,1.0,True,34.31652545928955,WARNING,0.4252,0.0,1,26.55,-8.12,1.16,0.623,0.421,False,False,False,0,False,False,False,ELEVATED
84.726,1253,0.2151,0.2842,closed,43,0.1375,0,1.0,True,33.9493203163147,WARNING,0.4259,0.0,1,25.93,-7.35,1.0,0.579,0.427,False,False,False,0,False,False,False,ELEVATED
84.803,1254,0.2037,0.3188,closed,43,0.1375,0,1.0,True,33.57552170753479,WARNING,0.4275,0.0,1,25.47,-6.45,1.03,0.558,0.419,False,False,False,0,False,False,False,ELEVATED
84.884,1255,0.2078,0.3187,closed,43,0.1375,0,1.0,True,45,WARNING,0.4286,0.0,1,25.05,-6.08,1.11,0.544,0.432,False,False,False,0,False,False,False,ELEVATED
84.929,1256,0.232,0.2319,closed,43,0.1375,0,1.0,True,45,WARNING,0.4297,0.0,1,25.19,-7.13,0.51,0.524,0.391,False,False,False,0,False,False,False,ELEVATED
84.997,1257,0.2243,0.2655,closed,43,0.1375,0,1.0,True,45,WARNING,0.4311,0.0,1,25.18,-6.02,0.76,0.546,0.324,False,False,False,0,False,False,False,ELEVATED
85.041,1258,0.2432,0.2523,closed,43,0.1375,0,1.0,True,45,WARNING,0.4315,0.0,1,25.42,-5.57,1.18,0.541,0.287,False,False,False,0,False,False,False,ELEVATED
85.106,1259,0.2396,0.2738,closed,43,0.1375,0,1.0,True,45,WARNING,0.4325,0.0,1,25.14,-6.19,1.51,0.503,0.201,False,False,False,0,False,False,False,ELEVATED
85.196,1260,0.2949,0.2765,open,43,0.1375,0,1.0,True,44.56727981567383,WARNING,0.4342,0.0,1,26.08,-6.92,1.76,0.465,0.16,True,False,False,0,False,False,False,ELEVATED
85.256,1261,0.314,0.268,open,43,0.1375,0,1.0,True,44.24947381019592,WARNING,0.4341,0.0,1,26.17,-6.42,1.76,0.466,0.146,True,False,False,0,False,False,False,ELEVATED
85.296,1262,0.3065,0.2637,open,43,0.1375,0,1.0,True,44.050079584121704,WARNING,0.4338,0.0,1,25.76,-6.75,1.56,0.486,0.182,True,False,False,0,False,False,False,ELEVATED
85.403,1263,0.2817,0.2586,open,43,0.1375,0,1.0,True,43.528205156326294,WARNING,0.4341,0.0,1,25.6,-4.8,1.58,0.504,0.128,True,False,False,0,False,False,False,ELEVATED
85.445,1264,0.2881,0.2764,open,43,0.1375,0,1.0,True,43.30067157745361,WARNING,0.4338,0.0,1,25.76,-4.32,1.57,0.522,0.089,True,False,False,0,False,False,False,ELEVATED
85.507,1265,0.2561,0.2465,closed,43,0.1375,0,1.0,True,42.97577261924744,WARNING,0.4344,0.0,1,26.58,-4.92,1.47,0.533,0.062,True,False,False,0,False,False,False,ELEVATED
85.594,1266,0.2871,0.3016,open,44,0.1355,0,1.0,True,42.56814002990723,WARNING,0.4351,0.0,1,26.38,-4.73,1.61,0.498,0.044,True,False,False,0,False,False,False,ELEVATED
85.652,1267,0.2888,0.2944,open,44,0.1355,0,1.0,True,42.27435827255249,WARNING,0.4357,0.0,1,26.33,-4.47,1.66,0.476,0.031,True,False,False,0,False,False,False,ELEVATED
85.694,1268,0.2725,0.2451,open,44,0.1355,0,1.0,True,42.069618701934814,WARNING,0.4354,0.0,1,25.73,-4.92,1.49,0.509,0.021,True,False,False,0,False,False,False,ELEVATED
85.803,1269,0.2586,0.26,closed,44,0.1355,0,1.0,True,41.527332067489624,WARNING,0.4354,0.0,1,25.49,-5.93,0.52,0.502,0.015,True,False,False,0,False,False,True,ELEVATED
85.849,1270,0.2775,0.2902,open,45,0.1352,0,1.0,True,41.29979133605957,WARNING,0.4362,0.0,1,25.06,-6.76,0.39,0.492,0.011,True,False,False,0,False,False,False,ELEVATED
85.915,1271,0.2704,0.2766,open,45,0.1352,0,1.0,True,40.96088767051697,WARNING,0.436,0.0,1,24.49,-6.21,0.4,0.469,0.027,True,False,False,0,False,False,False,ELEVATED
85.999,1272,0.2748,0.2543,open,45,0.1352,0,1.0,True,40.56349754333496,WARNING,0.4361,0.0,1,25.38,-7.1,0.27,0.465,0.019,True,False,False,0,False,False,False,ELEVATED
86.071,1273,0.263,0.2502,closed,45,0.1352,0,1.0,True,40.19151449203491,WARNING,0.4362,0.0,1,25.88,-7.51,0.34,0.439,0.013,True,False,False,0,False,False,False,ELEVATED
86.123,1274,0.2827,0.2357,open,46,0.132,0,1.0,True,39.95173096656799,WARNING,0.437,0.0,1,26.09,-6.38,0.68,0.489,0.009,True,False,False,0,False,False,False,ELEVATED
86.205,1275,0.2487,0.2441,closed,46,0.132,0,1.0,True,39.5272159576416,WARNING,0.4368,0.0,1,25.05,-6.17,1.17,0.484,0.007,True,False,False,0,False,False,False,ELEVATED
86.256,1276,0.2657,0.2367,closed,46,0.132,0,1.0,True,39.28967356681824,WARNING,0.4379,0.0,1,23.93,-6.43,1.45,0.492,0.006,True,False,False,0,False,False,False,ELEVATED
86.331,1277,0.2839,0.2513,open,47,0.1333,0,1.0,True,38.8735568523407,WARNING,0.4391,0.0,1,24.39,-7.58,1.53,0.48,0.004,True,False,False,0,False,False,False,ELEVATED
86.391,1278,0.246,0.2673,closed,47,0.1333,0,1.0,True,38.56965661048889,WARNING,0.439,0.0,1,24.41,-7.99,1.64,0.446,0.016,True,False,False,0,False,False,False,ELEVATED
86.454,1279,0.2551,0.2676,closed,47,0.1333,0,1.0,True,38.250648975372314,WARNING,0.4402,0.0,1,24.44,-8.92,1.84,0.418,0.075,True,False,False,0,False,False,False,ELEVATED
86.495,1280,0.2244,0.2561,closed,47,0.1333,0,1.0,True,38.05529475212097,WARNING,0.4409,0.0,1,25.8,-8.88,1.73,0.483,0.189,True,False,False,0,False,False,False,ELEVATED
86.605,1281,0.2428,0.221,closed,47,0.1333,0,1.0,True,37.529810667037964,WARNING,0.4426,0.0,1,26.89,-7.35,1.28,0.491,0.224,True,False,False,0,False,False,False,ELEVATED
86.654,1282,0.2342,0.2452,closed,47,0.1333,0,1.0,True,37.28202223777771,WARNING,0.4435,0.0,1,27.63,-6.68,0.96,0.499,0.224,True,False,False,0,False,False,False,ELEVATED
86.73,1283,0.206,0.2657,closed,47,0.1333,0,1.0,True,36.91563129425049,WARNING,0.4446,0.0,1,27.58,-6.36,0.75,0.493,0.313,True,False,False,0,False,False,False,ELEVATED
86.798,1284,0.2046,0.2228,closed,47,0.1333,0,1.0,True,36.55962347984314,WARNING,0.4457,0.0,1,27.54,-6.13,0.88,0.449,0.31,True,False,False,0,False,False,False,ELEVATED
86.875,1285,0.2045,0.2399,closed,47,0.1333,0,1.0,True,36.1998975276947,WARNING,0.4469,0.0,1,27.63,-5.71,0.95,0.45,0.355,True,False,False,0,False,False,False,ELEVATED
86.917,1286,0.1854,0.2723,closed,47,0.1333,0,1.0,True,35.95147967338562,WARNING,0.448,0.0,1,26.88,-5.83,1.2,0.467,0.43,True,False,False,0,False,False,False,ELEVATED
87.001,1287,0.248,0.2629,closed,47,0.1333,0,1.0,True,35.52533030509949,WARNING,0.4492,0.0,1,26.01,-5.9,1.08,0.504,0.427,True,False,False,0,False,False,False,ELEVATED
87.044,1288,0.2461,0.2459,closed,47,0.1333,0,1.0,True,35.32403349876404,WARNING,0.4501,0.0,1,25.88,-5.83,0.96,0.532,0.439,True,False,False,0,False,False,False,ELEVATED
87.1,1289,0.2327,0.2286,closed,47,0.1333,0,1.0,True,35.01918315887451,WARNING,0.4511,0.0,1,27.46,-6.71,0.95,0.518,0.408,True,False,False,0,False,False,False,ELEVATED
87.193,1290,0.216,0.2568,closed,47,0.1333,0,1.0,True,34.562644958496094,WARNING,0.4523,0.0,1,26.49,-7.14,1.0,0.434,0.378,True,False,False,0,False,False,False,ELEVATED
87.259,1291,0.2202,0.2696,closed,47,0.1333,0,1.0,True,34.2549204826355,WARNING,0.4535,0.0,1,26.52,-8.01,1.13,0.375,0.369,True,False,False,0,False,False,False,ELEVATED
87.299,1292,0.2274,0.2654,closed,47,0.1333,0,1.0,True,34.03356909751892,WARNING,0.4543,0.0,1,25.22,-6.87,1.0,0.434,0.338,True,False,False,0,False,False,False,ELEVATED
87.398,1293,0.2158,0.2349,closed,47,0.1333,0,1.0,True,33.526787757873535,WARNING,0.4564,0.0,1,26.16,-7.04,0.85,0.462,0.329,True,False,False,0,False,False,False,ELEVATED
87.441,1294,0.2193,0.241,closed,47,0.1333,0,1.0,True,33.33801865577698,WARNING,0.4567,0.0,1,26.56,-6.42,0.73,0.492,0.352,True,False,False,0,False,False,False,ELEVATED
87.516,1295,0.226,0.2643,closed,47,0.1333,0,1.0,True,32.980568408966064,WARNING,0.4578,0.0,1,25.72,-6.22,0.43,0.47,0.356,True,False,False,0,False,False,False,ELEVATED
87.594,1296,0.2331,0.2328,closed,47,0.1333,0,1.0,True,32.566200494766235,WARNING,0.4594,0.0,1,27.52,-6.03,0.65,0.449,0.37,True,False,False,0,False,False,False,ELEVATED
87.661,1297,0.2321,0.2077,closed,47,0.1333,0,1.0,True,32.24337697029114,WARNING,0.4603,0.0,1,28.39,-6.1,0.75,0.423,0.361,True,False,False,0,False,False,False,ELEVATED
87.707,1298,0.2359,0.2177,closed,47,0.1333,0,1.0,True,32.00953483581543,WARNING,0.4608,0.0,1,28.82,-5.85,0.77,0.397,0.364,True,False,False,0,False,False,False,ELEVATED
87.77,1299,0.2023,0.2855,closed,47,0.1333,0,1.0,True,31.67670965194702,WARNING,0.4622,0.0,1,28.43,-5.9,0.72,0.442,0.41,True,False,False,0,False,False,False,ELEVATED
87.814,1300,0.2139,0.2762,closed,47,0.1333,0,1.0,True,31.472408771514893,WARNING,0.4626,0.0,1,27.18,-6.07,1.15,0.465,0.437,True,False,False,0,False,False,False,ELEVATED
87.874,1301,0.2216,0.2836,closed,47,0.1333,0,1.0,True,31.15831732749939,WARNING,0.4637,0.0,1,26.08,-6.05,1.39,0.468,0.465,True,False,False,0,False,False,False,ELEVATED
87.915,1302,0.2025,0.2427,closed,47,0.1333,0,1.0,True,30.956827402114868,WARNING,0.4649,0.0,1,27.12,-6.4,1.19,0.477,0.443,True,False,False,0,False,False,False,ELEVATED
87.974,1303,0.2,0.2422,closed,47,0.1333,0,1.0,True,30.665231943130493,WARNING,0.4654,0.0,1,27.97,-6.67,1.06,0.475,0.485,True,False,False,0,False,False,False,ELEVATED
88.015,1304,0.2013,0.2996,closed,47,0.1333,0,1.0,True,30.459645986557007,WARNING,0.4662,0.0,1,27.35,-5.86,0.84,0.499,0.514,True,False,False,0,False,False,False,ELEVATED
88.101,1305,0.2366,0.2844,closed,47,0.1333,0,1.0,True,30.00799536705017,WARNING,0.4674,0.0,1,26.47,-7.15,1.03,0.508,0.488,True,False,False,0,False,False,False,ELEVATED
88.147,1306,0.2371,0.2789,closed,47,0.1333,0,1.0,True,29.94,WARNING,0.4682,0.0,1,26.52,-8.01,1.18,0.521,0.433,True,False,False,0,False,False,False,ELEVATED
88.224,1307,0.2237,0.1936,closed,47,0.1333,0,1.0,True,30.52,WARNING,0.4698,0.0,1,27.9,-6.98,1.02,0.5,0.404,True,False,False,0,False,False,False,ELEVATED
88.307,1308,0.1772,0.2228,closed,47,0.1333,0,1.0,True,31.23,WARNING,0.4706,0.0,1,27.24,-7.62,1.05,0.489,0.423,True,False,False,0,False,False,False,ELEVATED
88.365,1309,0.1692,0.2426,closed,47,0.1333,0,1.0,True,31.84,WARNING,0.4721,0.0,1,27.49,-7.32,1.27,0.487,0.422,True,False,False,0,False,False,False,ELEVATED
88.405,1310,0.2209,0.2915,closed,47,0.1333,0,1.0,True,32.13,WARNING,0.4724,0.0,1,24.73,-6.78,1.48,0.504,0.469,True,False,False,0,False,False,False,ELEVATED
88.505,1311,0.2038,0.2534,closed,47,0.1333,0,1.0,True,32.98,WARNING,0.4743,0.0,1,25.47,-6.77,1.68,0.456,0.469,True,False,False,0,False,False,False,ELEVATED
88.542,1312,0.2061,0.2532,closed,47,0.1333,0,1.0,True,33.33,WARNING,0.4756,0.0,1,26.51,-6.57,1.58,0.44,0.465,True,False,False,0,False,False,False,ELEVATED
88.599,1313,0.2201,0.2437,closed,47,0.1333,0,1.0,True,45,WARNING,0.4761,0.0,1,26.74,-6.73,1.46,0.461,0.408,True,False,False,0,False,False,False,ELEVATED
88.693,1314,0.2146,0.3109,closed,47,0.1333,0,1.0,True,45,WARNING,0.4773,0.0,1,25.22,-7.59,1.7,0.458,0.42,True,False,False,0,False,False,False,ELEVATED
88.748,1315,0.2223,0.3049,closed,47,0.1333,0,1.0,True,45,WARNING,0.4785,0.0,1,24.67,-8.01,1.83,0.457,0.436,True,False,False,0,False,False,False,ELEVATED
88.783,1316,0.2181,0.3117,closed,47,0.1333,0,1.0,True,45,WARNING,0.4788,0.0,1,23.85,-8.41,1.89,0.46,0.424,True,False,False,0,False,False,False,ELEVATED
88.837,1317,0.2159,0.3592,closed,47,0.1333,0,1.0,True,45,WARNING,0.4801,0.0,1,23.63,-8.86,1.49,0.389,0.366,True,False,False,0,False,False,False,ELEVATED
88.872,1318,0.2117,0.3398,closed,47,0.1333,0,1.0,True,45,WARNING,0.4805,0.0,1,23.73,-10.37,1.21,0.33,0.337,True,False,False,0,False,False,False,ELEVATED
88.927,1319,0.28,0.2892,open,47,0.1333,0,1.0,True,44.732569456100464,WARNING,0.4813,0.0,1,23.74,-10.28,1.84,0.404,0.271,True,False,False,0,False,False,False,ELEVATED
88.997,1320,0.2683,0.2578,closed,47,0.1333,0,1.0,True,44.37527298927307,WARNING,0.4811,0.0,1,24.84,-9.77,1.39,0.457,0.19,True,False,False,0,False,False,False,ELEVATED
89.052,1321,0.2531,0.2565,closed,47,0.1333,0,1.0,True,44.10835862159729,WARNING,0.4824,0.0,1,25.18,-9.92,0.93,0.495,0.133,True,False,False,0,False,False,False,ELEVATED
89.096,1322,0.2647,0.2506,closed,47,0.1333,0,1.0,True,43.91849398612976,WARNING,0.4828,0.0,1,25.61,-9.4,0.52,0.547,0.093,True,False,False,0,False,False,False,ELEVATED
89.161,1323,0.255,0.2499,closed,47,0.1333,0,1.0,True,43.584219217300415,WARNING,0.4841,0.0,1,26.05,-9.57,1.02,0.479,0.065,True,False,False,0,False,False,False,ELEVATED
89.21,1324,0.2095,0.1892,closed,47,0.1333,0,1.0,True,43.348655700683594,WARNING,0.4849,0.0,1,27.0,-8.88,0.88,0.459,0.046,True,False,False,0,False,False,False,ELEVATED
89.28,1325,0.2145,0.2029,closed,47,0.1333,0,1.0,True,43.001729249954224,WARNING,0.4859,0.0,1,27.23,-8.42,0.88,0.467,0.062,True,False,False,0,False,False,False,ELEVATED
89.325,1326,0.2293,0.2807,closed,47,0.1333,0,1.0,True,42.76886582374573,WARNING,0.4871,0.0,1,25.64,-9.32,0.59,0.513,0.083,True,False,False,0,False,False,False,ELEVATED
89.401,1327,0.2211,0.2769,closed,47,0.1333,0,1.0,True,42.40483641624451,WARNING,0.4878,0.0,1,24.73,-9.95,0.49,0.548,0.101,True,False,False,0,False,False,False,ELEVATED
89.451,1328,0.2478,0.3703,closed,47,0.1333,0,1.0,True,42.13901400566101,WARNING,0.4887,0.0,1,24.05,-9.74,0.45,0.497,0.138,True,False,False,0,False,False,False,ELEVATED
89.519,1329,0.2019,0.2578,closed,47,0.1333,0,1.0,True,41.79000735282898,WARNING,0.4899,0.0,1,24.66,-8.34,0.29,0.526,0.138,True,False,False,0,False,False,False,ELEVATED
89.561,1330,0.2146,0.271,closed,47,0.1333,0,1.0,True,41.58267021179199,WARNING,0.4907,0.0,1,24.43,-7.37,0.16,0.572,0.194,True,False,False,0,False,False,False,ELEVATED
89.618,1331,0.2054,0.2421,closed,47,0.1333,0,1.0,True,41.28848671913147,WARNING,0.4916,0.0,1,26.49,-7.83,0.42,0.555,0.135,True,False,False,0,False,False,False,ELEVATED
89.702,1332,0.2287,0.2737,closed,47,0.1333,0,1.0,True,40.855952501297,WARNING,0.4932,0.0,1,25.27,-7.42,0.73,0.471,0.095,True,False,False,0,False,False,False,ELEVATED
89.762,1333,0.2268,0.2644,closed,47,0.1333,0,1.0,True,40.56830883026123,WARNING,0.4942,0.0,1,24.73,-7.16,1.0,0.41,0.066,True,False,False,0,False,False,False,ELEVATED
89.8,1334,0.2232,0.3059,closed,47,0.1333,0,1.0,True,40.37248611450195,WARNING,0.4945,0.0,1,23.95,-9.06,1.48,0.414,0.059,True,False,False,0,False,False,False,ELEVATED
89.895,1335,0.2211,0.2508,closed,47,0.1333,0,1.0,True,39.89852786064148,WARNING,0.4961,0.0,1,25.64,-7.5,1.58,0.424,0.041,True,False,False,0,False,False,False,ELEVATED
89.934,1336,0.2156,0.2653,closed,47,0.1333,0,1.0,True,39.7105872631073,WARNING,0.4968,0.0,1,26.9,-6.24,1.8,0.463,0.029,True,False,False,0,False,False,False,ELEVATED
89.997,1337,0.2143,0.2645,closed,47,0.1333,0,1.0,True,39.40483212471008,WARNING,0.4983,0.0,1,27.44,-5.1,2.03,0.474,0.02,True,False,False,0,False,False,False,ELEVATED
90.042,1338,0.2351,0.2436,closed,47,0.1333,0,1.0,True,39.186214208602905,WARNING,0.4986,0.0,1,28.07,-4.07,2.36,0.446,0.014,True,False,False,0,False,False,False,ELEVATED
90.119,1339,0.2317,0.2634,closed,47,0.1333,0,1.0,True,38.814592361450195,WARNING,0.4997,0.0,1,27.16,-6.07,2.39,0.439,0.01,True,False,False,0,False,False,False,ELEVATED
90.171,1340,0.2432,0.3108,closed,47,0.1333,0,1.0,True,38.56049418449402,WARNING,0.5006,0.0,1,26.21,-6.91,2.11,0.388,0.007,True,False,False,0,False,False,False,ELEVATED
90.252,1341,0.2256,0.2517,closed,47,0.1333,0,1.0,True,38.151057958602905,WARNING,0.5021,0.0,1,24.24,-6.69,1.31,0.475,0.005,True,False,False,0,False,False,False,ELEVATED
90.298,1342,0.24,0.2576,closed,47,0.1333,0,1.0,True,37.89952039718628,WARNING,0.5033,0.0,1,21.59,-6.96,0.71,0.535,0.003,True,False,False,0,False,False,False,ELEVATED
90.361,1343,0.2444,0.288,closed,47,0.1333,0,1.0,True,37.58620619773865,WARNING,0.5038,0.0,1,16.68,-7.55,0.38,0.615,0.006,True,False,False,0,False,False,False,ELEVATED
90.409,1344,0.2994,0.2511,open,47,0.1333,0,1.0,True,37.33624815940857,WARNING,0.5046,0.0,1,14.69,-10.64,-0.04,0.545,0.074,True,False,False,0,False,False,False,ELEVATED
90.471,1345,0.2915,0.1915,open,47,0.1333,0,1.0,True,37.01330900192261,WARNING,0.505,0.0,1,14.6,-9.22,-0.65,0.522,0.114,True,False,False,0,False,False,False,ELEVATED
90.51,1346,0.221,0.2058,closed,47,0.1333,0,1.0,True,36.824045181274414,WARNING,0.5047,0.0,1,13.92,-11.41,-2.08,0.433,0.08,True,False,True,1,False,False,False,ELEVATED
90.696,1347,0.238,0.3416,closed,47,0.1333,0,1.0,True,35.95987677574158,WARNING,0.508,0.0,1,9.7,-8.21,-1.96,0.457,0.136,True,False,True,1,False,False,False,ELEVATED
90.766,1348,0.344,0.3804,open,48,0.1396,0,1.0,True,35.63464283943176,WARNING,0.509,0.0,1,7.28,-14.78,-0.74,0.446,0.229,True,False,False,0,False,False,False,ELEVATED
90.897,1349,0.3413,0.4103,open,48,0.1396,0,1.0,True,34.96114492416382,WARNING,0.5087,0.0,1,4.19,-12.67,-0.13,0.45,0.355,False,False,False,0,False,False,False,ELEVATED
90.953,1350,0.3339,0.3243,open,48,0.1396,0,1.0,True,34.66408729553223,WARNING,0.509,0.0,1,1.78,-11.88,-0.05,0.474,0.415,False,False,False,0,False,False,False,ELEVATED
91.056,1351,0.3674,0.3114,open,48,0.1396,0,1.0,True,34.14368033409119,WARNING,0.509,0.0,1,-0.01,-7.57,-0.05,0.496,0.457,False,False,False,0,False,False,False,ELEVATED
91.111,1352,0.3952,0.3768,open,48,0.1396,0,1.0,True,33.871238231658936,WARNING,0.5094,0.0,1,-0.88,-5.16,0.05,0.504,0.475,False,False,False,0,False,False,False,ELEVATED
91.199,1353,0.3824,0.3749,open,48,0.1396,0,1.0,True,33.447043895721436,WARNING,0.5086,0.0,1,-1.09,-2.46,0.02,0.523,0.489,False,False,False,0,False,False,False,ELEVATED
91.255,1354,0.3565,0.374,open,48,0.1396,0,1.0,True,33.15848231315613,WARNING,0.5087,0.0,1,-1.67,-0.26,-0.14,0.547,0.488,False,False,False,0,False,False,False,ELEVATED
91.343,1355,0.3529,0.3377,open,48,0.1396,0,1.0,True,32.72550940513611,WARNING,0.5086,0.0,1,-1.25,-1.87,0.38,0.537,0.498,False,False,False,0,False,False,False,ELEVATED
91.415,1356,0.3673,0.4277,open,48,0.1396,0,1.0,True,32.3636257648468,WARNING,0.5091,0.0,1,-0.73,-3.68,0.4,0.541,0.491,False,False,False,0,False,False,False,ELEVATED
91.525,1357,0.3618,0.417,open,48,0.1396,0,1.0,True,31.818069219589233,WARNING,0.5086,0.0,1,-0.12,-2.01,0.14,0.561,0.511,False,False,False,0,False,False,False,ELEVATED
91.585,1358,0.3709,0.4092,open,48,0.1396,0,1.0,True,31.51267409324646,WARNING,0.5087,0.0,1,-0.17,-0.25,-0.28,0.601,0.533,False,False,False,0,False,False,False,ELEVATED
91.683,1359,0.3524,0.3941,open,48,0.1396,0,1.0,True,30.99872350692749,WARNING,0.5087,0.0,1,0.4,0.59,-0.41,0.594,0.557,False,False,False,0,False,False,False,ELEVATED
91.735,1360,0.3584,0.387,open,48,0.1396,0,1.0,True,30.734152793884277,WARNING,0.5087,0.0,1,0.72,-3.9,0.33,0.574,0.572,False,False,False,0,False,False,False,ELEVATED
91.835,1361,0.3452,0.3557,open,48,0.1396,0,1.0,True,30.250061750411987,WARNING,0.5069,0.0,1,1.57,-7.56,0.56,0.551,0.58,False,False,False,0,False,False,False,ELEVATED
91.904,1362,0.2733,0.4538,open,48,0.1396,0,1.0,True,29.894683361053467,WARNING,0.5058,0.0,1,4.33,-13.19,-0.27,0.534,0.55,False,False,False,0,False,False,False,ELEVATED
92.007,1363,0.28,0.422,open,48,0.1396,0,1.0,True,29.39794898033142,WARNING,0.5043,0.0,1,7.06,-15.54,-0.62,0.538,0.516,False,False,False,0,False,False,False,ELEVATED
92.056,1364,0.1922,0.298,closed,48,0.1396,0,1.0,True,29.129546880722046,WARNING,0.5043,0.0,1,8.47,-9.6,0.35,0.483,0.361,False,False,False,0,False,False,False,ELEVATED
92.156,1365,0.2731,0.317,open,49,0.1414,0,1.0,True,28.615728616714478,WARNING,0.5063,0.0,1,9.94,-15.47,0.06,0.483,0.349,False,False,False,0,False,False,False,ELEVATED
92.198,1366,0.2593,0.274,closed,49,0.1414,0,1.0,True,28.3983051776886,WARNING,0.506,0.0,1,12.09,-17.8,0.06,0.467,0.466,False,False,False,0,False,False,False,ELEVATED
92.277,1367,0.33,0.3278,open,50,0.142,0,1.0,True,28.004578351974487,WARNING,0.5078,0.0,1,13.86,-13.71,0.54,0.507,0.472,False,False,False,0,False,False,False,ELEVATED
92.321,1368,0.3251,0.2244,open,50,0.142,0,1.0,True,27.769460678100586,WARNING,0.5074,0.0,1,16.22,-12.05,0.53,0.474,0.354,False,False,False,0,False,False,False,ELEVATED
92.408,1369,0.3074,0.205,open,50,0.142,0,1.0,True,27.335565090179443,WARNING,0.5073,0.0,1,18.16,-9.0,1.93,0.457,0.248,False,False,False,0,False,False,False,ELEVATED
92.447,1370,0.3003,0.2429,open,50,0.142,0,1.0,True,27.131600379943848,WARNING,0.5074,0.0,1,19.51,-7.11,2.89,0.425,0.173,False,False,False,0,False,False,False,ELEVATED
